date,open,high,low,close,volume
2025-01-01 21:00:00+00:00,2300.0,2429.808920127845,2285.3714426797496,2427.6159587383254,2673348
2025-01-02 21:00:00+00:00,2427.6159587383254,2434.7743879450527,2241.9379885083663,2251.323035566714,2787185
2025-01-03 21:00:00+00:00,2251.323035566714,2269.0531951716603,2114.5950739855275,2116.228704470446,1745306
2025-01-04 21:00:00+00:00,2116.228704470446,2200.937546149782,2116.17254839465,2195.459252851189,3172266
2025-01-05 21:00:00+00:00,2195.459252851189,2391.8738197063517,2189.6124841053784,2390.732749916582,3984721
2025-01-06 21:00:00+00:00,2390.732749916582,2454.0878702469063,2382.684625296727,2453.360229736237,2069330
2025-01-07 21:00:00+00:00,2453.360229736237,2456.3291114293434,2448.281786605366,2450.807606463736,4866122
2025-01-08 21:00:00+00:00,2450.807606463736,2452.774675768559,2196.0938691094525,2196.3190646153453,3449782
2025-01-09 21:00:00+00:00,2196.3190646153453,2198.327825914388,1983.6743700021802,1985.4649504894678,4092331
2025-01-10 21:00:00+00:00,1985.4649504894678,2003.6011203335106,1982.1658444270086,2000.439306807002,1280640
2025-01-11 21:00:00+00:00,2000.439306807002,2001.9126392968417,1965.830695651766,1966.6158263626921,4069877
2025-01-12 21:00:00+00:00,1966.6158263626921,1973.3932310194155,1861.1919184152664,1861.8626651185418,2346428
2025-01-13 21:00:00+00:00,1861.8626651185418,1873.982097527815,1854.155490221862,1869.8758057577259,3840573
2025-01-14 21:00:00+00:00,1869.8758057577259,1882.9779811142785,1863.0908452635429,1882.6232569212332,4217107
2025-01-15 21:00:00+00:00,1882.6232569212332,1977.4382200651637,1879.9269041752805,1976.351174265379,2001595
2025-01-16 21:00:00+00:00,1976.351174265379,2001.3032743641736,1966.1584845776888,1991.9787168348635,2037139
2025-01-17 21:00:00+00:00,1991.9787168348635,2123.204098227191,1989.6693416341652,2121.2929728335494,1238074
2025-01-18 21:00:00+00:00,2121.2929728335494,2130.364328466579,2110.9645663185306,2124.254081609063,3420707
2025-01-19 21:00:00+00:00,2124.254081609063,2132.105193436595,2110.5985372386717,2114.039234036787,4096131
2025-01-20 21:00:00+00:00,2114.039234036787,2233.165413760827,2093.2940013630246,2232.738373978979,2640118
2025-01-21 21:00:00+00:00,2232.738373978979,2234.14981503111,2119.8137272758713,2127.4244729797406,1643950
