date,open,high,low,close,volume
2025-01-01 00:00:00+00:00,480.0,482.0103864722761,479.6226684306129,481.62934463936296,1187055
2025-01-02 00:00:00+00:00,481.62934463936296,481.7051532884859,475.471762819777,476.75857443126444,2357911
2025-01-03 00:00:00+00:00,476.75857443126444,480.9520882610045,476.4870460352613,480.5308964155416,1094745
2025-01-06 00:00:00+00:00,480.5308964155416,485.4126748350002,478.4336349566424,485.2620180575793,4819593
2025-01-07 00:00:00+00:00,485.2620180575793,485.62884321073994,474.0559005404685,475.96382929892184,3909035
2025-01-08 00:00:00+00:00,475.96382929892184,476.1816720113251,468.1476376950379,469.9068986163607,1974386
2025-01-09 00:00:00+00:00,469.9068986163607,472.7398882984756,469.55091970413315,470.66216152046866,1792788
2025-01-10 00:00:00+00:00,470.66216152046866,474.28624854954916,468.8015920170058,469.31331389622943,1395698
2025-01-13 00:00:00+00:00,469.31331389622943,469.71635434410524,465.92028850422685,469.3828339989384,2891519
2025-01-14 00:00:00+00:00,469.3828339989384,469.63138970067786,463.8973151986018,465.5121970181425,4014018
2025-01-15 00:00:00+00:00,465.5121970181425,470.22290351124013,465.1019240064696,469.8057244989233,3336840
2025-01-16 00:00:00+00:00,469.8057244989233,474.18201460412695,468.2946418062513,473.65353863159237,4524144
2025-01-17 00:00:00+00:00,473.65353863159237,476.6180503427236,472.6384093656405,474.11936290578916,2375270
2025-01-20 00:00:00+00:00,474.11936290578916,480.16106364316624,471.27849202971265,479.6890561111916,2112453
2025-01-21 00:00:00+00:00,479.6890561111916,484.6060417580071,477.99582849868284,482.10773505978983,2912206
2025-01-22 00:00:00+00:00,482.10773505978983,484.3261944032491,476.9008752576443,478.10205417902296,1808352
2025-01-23 00:00:00+00:00,478.10205417902296,481.2786724660745,477.7643491333967,480.0346702788747,4902579
2025-01-24 00:00:00+00:00,480.0346702788747,480.507780770355,473.2700218499046,475.5686106549417,1743064
2025-01-27 00:00:00+00:00,475.5686106549417,480.03860435804285,473.82464209439706,479.950306442324,2915466
2025-01-28 00:00:00+00:00,479.950306442324,481.4663233309191,479.5026577877607,479.86116607989936,3088049
2025-01-29 00:00:00+00:00,479.86116607989936,480.3426436665073,476.50211863502415,479.11998064547777,1228185
2025-01-30 00:00:00+00:00,479.11998064547777,480.98861266862906,473.63538116529577,475.9940638134444,2873666
